mode,alert_id,effect,cause,header,description,start_unix,end_unix,route_id,stop_id,agency_id,start_dt,end_dt
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_2i,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_2j,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1a,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1b,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1c,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1d,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1e,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1f,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1g,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1h,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1i,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_1j,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781522400,1781537400,IWL_2a,,SydneyTrains,2026-06-15 11:20:00,2026-06-15 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781608800,1781623800,IWL_2b,,SydneyTrains,2026-06-16 11:20:00,2026-06-16 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781608800,1781623800,IWL_2c,,SydneyTrains,2026-06-16 11:20:00,2026-06-16 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781608800,1781623800,IWL_2d,,SydneyTrains,2026-06-16 11:20:00,2026-06-16 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781608800,1781623800,IWL_2e,,SydneyTrains,2026-06-16 11:20:00,2026-06-16 15:30:00
sydneytrains,424e9217-3067-510b-bbb1-9378214a00a8,6,9,Buses replace Inner West trains between Strathfield and Central. City Circle trackwork may affect how you travel,"Monday 15 and Tuesday 16 June
Nightly from 9:20PM to 1:30AM, buses replace Inner West trains between Strathfield and Central. Express trains continue to run.
Trains run to a changed timetable between Leppington and Olympic Park. Change trains at Lidcombe to continue your journey.
T1 Western Line trains make extra stops at Flemington, Homebush and Burwood. Some T9 Northern Line trains make extra stops at Croydon and Ashfield.
Trackwork on the City Circle may also affect how you travel. Change at Central for T4 trains, metro, light rail, local buses or walk. to continue your journey.",1781608800,1781623800,IWL_2f,,SydneyTrains,2026-06-16 11:20:00,2026-06-16 15:30:00
